2016,06-19-2016,12,0.5
2016,06-19-2016,13,0.3
2016,06-19-2016,14,0.2
2016,06-19-2016,15,1.0
2016,06-19-2016,16,-0.1
2016,06-19-2016,17,1.7
2016,06-19-2016,18,0.8
2016,06-19-2016,19,1.2
2016,06-19-2016,20,0.2
2016,06-19-2016,21,1.0
2016,06-19-2016,22,1.9
2016,06-19-2016,23,2.1
2016,06-20-2016,0,2.0
2016,06-20-2016,1,0.9
2016,06-20-2016,2,1.7
2016,06-20-2016,3,0.9
2016,06-20-2016,4,0.6
2016,06-20-2016,5,0.9
2016,06-20-2016,6,0.5
2016,06-20-2016,7,1.6
2016,06-20-2016,8,2.1
2016,06-20-2016,9,2.9
2016,06-20-2016,10,2.5
2016,06-20-2016,11,1.9
2016,06-20-2016,12,2.7
2016,06-20-2016,13,1.0
2016,06-20-2016,14,2.8
2016,06-20-2016,15,2.2
2016,06-20-2016,16,1.7
2016,06-20-2016,17,1.1
2016,06-20-2016,18,0.4
2016,06-20-2016,19,3.0
2016,06-20-2016,20,-0.4
2016,06-20-2016,21,0.3
2016,06-20-2016,22,2.9
2016,06-20-2016,23,2.5
2016,06-21-2016,0,1.6
2016,06-21-2016,1,-0.3
2016,06-21-2016,2,1.3
2016,06-21-2016,3,1.8
2016,06-21-2016,4,2.2
2016,06-21-2016,5,1.7
2016,06-21-2016,6,1.8
2016,06-21-2016,7,1.1
2016,06-21-2016,8,1.9
2016,06-21-2016,9,0.2
2016,06-21-2016,10,-0.3
2016,06-21-2016,11,-0.9
2016,06-21-2016,12,-1.0
2016,06-21-2016,13,-0.3
2016,06-21-2016,14,1.2
2016,06-21-2016,15,0.5
2016,06-21-2016,16,-0.7
2016,06-21-2016,17,-0.3
2016,06-21-2016,18,-0.6
2016,06-21-2016,19,-0.2
2016,06-21-2016,20,-0.0
2016,06-21-2016,21,0.3
2016,06-21-2016,22,-0.5
2016,06-21-2016,23,-0.6
2016,06-22-2016,0,-0.9
2016,06-22-2016,1,-1.0
2016,06-22-2016,2,-1.1
2016,06-22-2016,3,-0.2
2016,06-22-2016,4,0.2
2016,06-22-2016,5,-1.1
2016,06-22-2016,6,-0.9
2016,06-22-2016,7,-0.2
2016,06-22-2016,8,-0.6
2016,06-22-2016,9,-1.0
2016,06-22-2016,10,2.1
2016,06-22-2016,11,-3.4
2016,06-22-2016,12,-1.1
2016,06-22-2016,13,-0.7
2016,06-22-2016,14,0.6
2016,06-22-2016,15,-2.4
2016,06-22-2016,16,-2.6
2016,06-22-2016,17,-4.7
2016,06-22-2016,18,-2.6
2016,06-22-2016,19,1.4
2016,06-22-2016,20,2.0
2016,06-22-2016,21,6.7
2016,06-22-2016,22,6.5
2016,06-22-2016,23,7.1
2016,06-23-2016,0,3.1
2016,06-23-2016,1,-0.8
2016,06-23-2016,2,-3.9
2016,06-23-2016,3,-3.0
2016,06-23-2016,4,3.1
2016,06-23-2016,5,4.8
2016,06-23-2016,6,3.3
2016,06-23-2016,7,3.0
2016,06-23-2016,8,2.5
2016,06-23-2016,9,4.8
2016,06-23-2016,10,2.5
2016,06-23-2016,11,2.7
2016,06-23-2016,12,3.9
2016,06-23-2016,13,1.0
2016,06-23-2016,14,-6.6
2016,06-23-2016,15,-5.2
2016,06-23-2016,16,-5.6
2016,06-23-2016,17,4.1
2016,06-23-2016,18,3.8
2016,06-23-2016,19,1.9
2016,06-23-2016,20,2.5
2016,06-23-2016,21,-1.6
2016,06-23-2016,22,-2.4
2016,06-23-2016,23,-5.2
2016,06-24-2016,0,-5.5
2016,06-24-2016,1,-3.5
2016,06-24-2016,2,-3.2
2016,06-24-2016,3,-2.5
2016,06-24-2016,4,-1.1
2016,06-24-2016,5,-2.0
2016,06-24-2016,6,-2.3
2016,06-24-2016,7,2.0
2016,06-24-2016,8,0.8
2016,06-24-2016,9,-0.4
2016,06-24-2016,10,2.7
2016,06-24-2016,11,2.2
2016,06-24-2016,12,0.6
2016,06-24-2016,13,-0.8
2016,06-24-2016,14,-0.6
2016,06-24-2016,15,-0.4
2016,06-24-2016,16,-2.8
2016,06-24-2016,17,1.0
2016,06-24-2016,18,-0.1
2016,06-24-2016,19,-1.2
2016,06-24-2016,20,-1.0
2016,06-24-2016,21,-1.0
2016,06-24-2016,22,-1.5
2016,06-24-2016,23,-0.7
2016,06-25-2016,0,-1.3
2016,06-25-2016,1,-2.0
2016,06-25-2016,2,-1.7
2016,06-25-2016,3,-0.4
2016,06-25-2016,4,0.8
2016,06-25-2016,5,2.0
2016,06-25-2016,6,0.6
2016,06-25-2016,7,-0.2
2016,06-25-2016,8,-0.3
2016,06-25-2016,9,-0.1
2016,06-25-2016,10,-0.3
2016,06-25-2016,11,-0.8
2016,06-25-2016,12,-1.3
2016,06-25-2016,13,-1.1
2016,06-25-2016,14,-1.5
2016,06-25-2016,15,-1.1
2016,06-25-2016,16,1.8
2016,06-25-2016,17,0.8
2016,06-25-2016,18,-1.1
2016,06-25-2016,19,0.5
2016,06-25-2016,20,2.8
2016,06-25-2016,21,-2.3
2016,06-25-2016,22,-2.4
2016,06-25-2016,23,-1.2
2016,06-26-2016,0,1.4
2016,06-26-2016,1,999.9
2016,06-26-2016,2,999.9
2016,06-26-2016,3,999.9
2016,06-26-2016,4,999.9
2016,06-26-2016,5,1.5
2016,06-26-2016,6,1.4
2016,06-26-2016,7,1.2
2016,06-26-2016,8,-0.2
2016,06-26-2016,9,0.2
2016,06-26-2016,10,-1.9
2016,06-26-2016,11,-0.8
2016,06-26-2016,12,0.2
2016,06-26-2016,13,1.5
2016,06-26-2016,14,-0.8
2016,06-26-2016,15,-2.1
2016,06-26-2016,16,2.7
2016,06-26-2016,17,-2.0
2016,06-26-2016,18,3.6
2016,06-26-2016,19,2.8
2016,06-26-2016,20,0.6
2016,06-26-2016,21,-3.4
2016,06-26-2016,22,-3.0
2016,06-26-2016,23,-3.4
2016,06-27-2016,0,-3.0
2016,06-27-2016,1,999.9
2016,06-27-2016,2,999.9
2016,06-27-2016,3,999.9
2016,06-27-2016,4,999.9
2016,06-27-2016,5,-0.1
2016,06-27-2016,6,-1.5
2016,06-27-2016,7,-1.8
2016,06-27-2016,8,-0.6
2016,06-27-2016,9,-1.8
2016,06-27-2016,10,-1.0
2016,06-27-2016,11,-1.3
2016,06-27-2016,12,-1.4
2016,06-27-2016,13,0.4
2016,06-27-2016,14,1.1
2016,06-27-2016,15,1.8
2016,06-27-2016,16,1.5
2016,06-27-2016,17,1.8
2016,06-27-2016,18,0.0
2016,06-27-2016,19,1.2
2016,06-27-2016,20,0.9
2016,06-27-2016,21,-1.0
2016,06-27-2016,22,-0.7
2016,06-27-2016,23,0.4
2016,06-28-2016,0,0.3
2016,06-28-2016,1,-0.0
2016,06-28-2016,2,3.0
2016,06-28-2016,3,-1.3
2016,06-28-2016,4,-1.5
2016,06-28-2016,5,0.4
2016,06-28-2016,6,0.1
2016,06-28-2016,7,-0.4
2016,06-28-2016,8,-0.6
2016,06-28-2016,9,1.9
2016,06-28-2016,10,-1.0
2016,06-28-2016,11,-2.7
2016,06-28-2016,12,1.2
2016,06-28-2016,13,0.3
2016,06-28-2016,14,-0.6
2016,06-28-2016,15,-1.7
2016,06-28-2016,16,-1.2
2016,06-28-2016,17,-1.0
2016,06-28-2016,18,-0.0
2016,06-28-2016,19,-0.4
2016,06-28-2016,20,1.7
2016,06-28-2016,21,2.8
2016,06-28-2016,22,1.5
2016,06-28-2016,23,-1.7
2016,06-29-2016,0,-0.3
2016,06-29-2016,1,0.8
2016,06-29-2016,2,0.2
2016,06-29-2016,3,-0.2
2016,06-29-2016,4,0.9
2016,06-29-2016,5,1.1
2016,06-29-2016,6,1.3
2016,06-29-2016,7,-1.5
2016,06-29-2016,8,-1.0
2016,06-29-2016,9,-0.1
2016,06-29-2016,10,2.6
2016,06-29-2016,11,2.9
2016,06-29-2016,12,1.4
2016,06-29-2016,13,0.0
2016,06-29-2016,14,-0.7
2016,06-29-2016,15,-0.8
2016,06-29-2016,16,-0.6
2016,06-29-2016,17,-0.5
2016,06-29-2016,18,0.8
2016,06-29-2016,19,-1.9
2016,06-29-2016,20,1.0
2016,06-29-2016,21,0.4
2016,06-29-2016,22,1.3
2016,06-29-2016,23,1.7
2016,06-30-2016,0,1.0
2016,06-30-2016,1,-1.6
2016,06-30-2016,2,2.0
2016,06-30-2016,3,-1.2
2016,06-30-2016,4,0.6
2016,06-30-2016,5,0.2
2016,06-30-2016,6,0.2
2016,06-30-2016,7,0.1
2016,06-30-2016,8,-0.8
2016,06-30-2016,9,-0.1
2016,06-30-2016,10,-0.3
2016,06-30-2016,11,1.7
2016,06-30-2016,12,0.2
2016,06-30-2016,13,0.4
2016,06-30-2016,14,0.7
2016,06-30-2016,15,2.0
2016,06-30-2016,16,2.2
2016,06-30-2016,17,0.5
2016,06-30-2016,18,-5.5
2016,06-30-2016,19,-5.0
2016,06-30-2016,20,-5.2
2016,06-30-2016,21,-4.4
2016,06-30-2016,22,-2.7
2016,06-30-2016,23,-3.0
2016,07-01-2016,0,-2.4
2016,07-01-2016,1,-1.0
2016,07-01-2016,2,0.1
2016,07-01-2016,3,1.0
2016,07-01-2016,4,-2.6
2016,07-01-2016,5,2.5
2016,07-01-2016,6,-1.1
